2026-04-25 14:40:16,031 - INFO - main - <module> - 44 - ================================================================================
2026-04-25 14:40:16,031 - INFO - main - <module> - 45 - 项目根目录: /home/runner/work/IPTV-LIVE/IPTV-LIVE
2026-04-25 14:40:16,031 - INFO - main - <module> - 46 - 脚本目录: /home/runner/work/IPTV-LIVE/IPTV-LIVE/assets/whitelist-blacklist
2026-04-25 14:40:16,031 - INFO - main - <module> - 47 - assets目录: /home/runner/work/IPTV-LIVE/IPTV-LIVE/assets
2026-04-25 14:40:16,031 - INFO - main - <module> - 48 - 本地源目录: /home/runner/work/IPTV-LIVE/IPTV-LIVE/assets/my_urls (存在)
2026-04-25 14:40:16,032 - INFO - main - <module> - 49 - ================================================================================
2026-04-25 14:40:16,032 - INFO - main - main - 745 - ===== 开始执行 =====
2026-04-25 14:40:16,270 - INFO - main - _load_blacklist - 346 - 加载URL黑名单: 228989 条
2026-04-25 14:40:16,270 - INFO - main - run - 583 - ===== 开始流媒体检测 =====
2026-04-25 14:40:16,274 - INFO - main - load_whitelist - 557 - 手动白名单: 168 个频道
2026-04-25 14:40:16,274 - INFO - main - run - 591 - 开始拉取 urls.txt 中的 91 个节点
2026-04-25 14:40:16,274 - INFO - main - fetch_remote - 461 - 开始拉取 91 个远程节点
2026-04-25 14:40:16,452 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:4c0a:22:1::11, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,452 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:4c0a:22:1::11, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,452 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:4c0a:22:1::11, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,452 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:4c0a:22:1::11, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,452 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:4c0a:22:1::11, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,452 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:4c0a:22:1::11, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,453 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:4c0a:22:1::11, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,453 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:4c0a:22:1::11, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,454 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a01:df::4030, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,454 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a01:df::4030, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,454 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a0a:df::404b, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,454 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a0a:df::404b, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,454 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a01:df::4077, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,454 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a01:df::4077, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,454 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:8:21::18, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,455 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:8:21::18, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,460 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a0a:df::404b, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,460 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a0a:df::404b, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,460 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:2001:20:2800:0:df6e:eb0b, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,460 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:2001:20:2800:0:df6e:eb0b, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,460 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a01:df::4077, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,460 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a01:df::4077, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,460 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:8:21::18, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,460 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:8:21::18, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,462 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:8:21::18, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,462 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:8:21::18, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,462 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1e01:20::3, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,463 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1e01:20::3, 错误: Invalid IPv6 URL
